sample	image	mask	label
s0069_pancreas	__TOTALSEG_DATA_DIR__/s0069/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0069/segmentations/pancreas.nii.gz	1
s0069_spleen	__TOTALSEG_DATA_DIR__/s0069/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0069/segmentations/spleen.nii.gz	1
s0070_kidney_left	__TOTALSEG_DATA_DIR__/s0070/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0070/segmentations/kidney_left.nii.gz	1
s0070_kidney_right	__TOTALSEG_DATA_DIR__/s0070/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0070/segmentations/kidney_right.nii.gz	1
s0070_liver	__TOTALSEG_DATA_DIR__/s0070/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0070/segmentations/liver.nii.gz	1
s0070_pancreas	__TOTALSEG_DATA_DIR__/s0070/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0070/segmentations/pancreas.nii.gz	1
s0070_spleen	__TOTALSEG_DATA_DIR__/s0070/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0070/segmentations/spleen.nii.gz	1
s0071_kidney_left	__TOTALSEG_DATA_DIR__/s0071/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0071/segmentations/kidney_left.nii.gz	1
s0071_kidney_right	__TOTALSEG_DATA_DIR__/s0071/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0071/segmentations/kidney_right.nii.gz	1
s0071_liver	__TOTALSEG_DATA_DIR__/s0071/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0071/segmentations/liver.nii.gz	1
s0071_pancreas	__TOTALSEG_DATA_DIR__/s0071/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0071/segmentations/pancreas.nii.gz	1
s0071_spleen	__TOTALSEG_DATA_DIR__/s0071/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0071/segmentations/spleen.nii.gz	1
s0072_kidney_left	__TOTALSEG_DATA_DIR__/s0072/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0072/segmentations/kidney_left.nii.gz	1
s0072_kidney_right	__TOTALSEG_DATA_DIR__/s0072/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0072/segmentations/kidney_right.nii.gz	1
s0072_liver	__TOTALSEG_DATA_DIR__/s0072/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0072/segmentations/liver.nii.gz	1
s0072_pancreas	__TOTALSEG_DATA_DIR__/s0072/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0072/segmentations/pancreas.nii.gz	1
s0072_spleen	__TOTALSEG_DATA_DIR__/s0072/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0072/segmentations/spleen.nii.gz	1
s0073_kidney_left	__TOTALSEG_DATA_DIR__/s0073/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0073/segmentations/kidney_left.nii.gz	1
s0073_kidney_right	__TOTALSEG_DATA_DIR__/s0073/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0073/segmentations/kidney_right.nii.gz	1
s0073_liver	__TOTALSEG_DATA_DIR__/s0073/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0073/segmentations/liver.nii.gz	1
s0073_pancreas	__TOTALSEG_DATA_DIR__/s0073/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0073/segmentations/pancreas.nii.gz	1
s0073_spleen	__TOTALSEG_DATA_DIR__/s0073/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0073/segmentations/spleen.nii.gz	1
s0075_kidney_left	__TOTALSEG_DATA_DIR__/s0075/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0075/segmentations/kidney_left.nii.gz	1
s0075_kidney_right	__TOTALSEG_DATA_DIR__/s0075/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0075/segmentations/kidney_right.nii.gz	1
s0075_liver	__TOTALSEG_DATA_DIR__/s0075/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0075/segmentations/liver.nii.gz	1
s0075_pancreas	__TOTALSEG_DATA_DIR__/s0075/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0075/segmentations/pancreas.nii.gz	1
s0075_spleen	__TOTALSEG_DATA_DIR__/s0075/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0075/segmentations/spleen.nii.gz	1
s0076_kidney_left	__TOTALSEG_DATA_DIR__/s0076/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0076/segmentations/kidney_left.nii.gz	1
s0076_kidney_right	__TOTALSEG_DATA_DIR__/s0076/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0076/segmentations/kidney_right.nii.gz	1
s0076_liver	__TOTALSEG_DATA_DIR__/s0076/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0076/segmentations/liver.nii.gz	1
s0076_pancreas	__TOTALSEG_DATA_DIR__/s0076/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0076/segmentations/pancreas.nii.gz	1
s0076_spleen	__TOTALSEG_DATA_DIR__/s0076/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0076/segmentations/spleen.nii.gz	1
s0077_kidney_left	__TOTALSEG_DATA_DIR__/s0077/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0077/segmentations/kidney_left.nii.gz	1
s0077_kidney_right	__TOTALSEG_DATA_DIR__/s0077/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0077/segmentations/kidney_right.nii.gz	1
s0077_liver	__TOTALSEG_DATA_DIR__/s0077/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0077/segmentations/liver.nii.gz	1
s0077_pancreas	__TOTALSEG_DATA_DIR__/s0077/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0077/segmentations/pancreas.nii.gz	1
s0077_spleen	__TOTALSEG_DATA_DIR__/s0077/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0077/segmentations/spleen.nii.gz	1
s0078_kidney_left	__TOTALSEG_DATA_DIR__/s0078/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0078/segmentations/kidney_left.nii.gz	1
s0078_kidney_right	__TOTALSEG_DATA_DIR__/s0078/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0078/segmentations/kidney_right.nii.gz	1
s0078_liver	__TOTALSEG_DATA_DIR__/s0078/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0078/segmentations/liver.nii.gz	1
s0078_pancreas	__TOTALSEG_DATA_DIR__/s0078/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0078/segmentations/pancreas.nii.gz	1
s0078_spleen	__TOTALSEG_DATA_DIR__/s0078/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0078/segmentations/spleen.nii.gz	1
s0080_kidney_left	__TOTALSEG_DATA_DIR__/s0080/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0080/segmentations/kidney_left.nii.gz	1
s0080_kidney_right	__TOTALSEG_DATA_DIR__/s0080/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0080/segmentations/kidney_right.nii.gz	1
s0080_liver	__TOTALSEG_DATA_DIR__/s0080/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0080/segmentations/liver.nii.gz	1
s0080_pancreas	__TOTALSEG_DATA_DIR__/s0080/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0080/segmentations/pancreas.nii.gz	1
s0080_spleen	__TOTALSEG_DATA_DIR__/s0080/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0080/segmentations/spleen.nii.gz	1
s0082_kidney_left	__TOTALSEG_DATA_DIR__/s0082/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0082/segmentations/kidney_left.nii.gz	1
s0082_kidney_right	__TOTALSEG_DATA_DIR__/s0082/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0082/segmentations/kidney_right.nii.gz	1
s0082_liver	__TOTALSEG_DATA_DIR__/s0082/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0082/segmentations/liver.nii.gz	1
s0082_pancreas	__TOTALSEG_DATA_DIR__/s0082/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0082/segmentations/pancreas.nii.gz	1
s0082_spleen	__TOTALSEG_DATA_DIR__/s0082/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0082/segmentations/spleen.nii.gz	1
s0083_liver	__TOTALSEG_DATA_DIR__/s0083/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0083/segmentations/liver.nii.gz	1
s0083_spleen	__TOTALSEG_DATA_DIR__/s0083/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0083/segmentations/spleen.nii.gz	1
s0084_liver	__TOTALSEG_DATA_DIR__/s0084/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0084/segmentations/liver.nii.gz	1
s0084_spleen	__TOTALSEG_DATA_DIR__/s0084/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0084/segmentations/spleen.nii.gz	1
s0085_liver	__TOTALSEG_DATA_DIR__/s0085/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0085/segmentations/liver.nii.gz	1
s0085_spleen	__TOTALSEG_DATA_DIR__/s0085/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0085/segmentations/spleen.nii.gz	1
s0086_kidney_left	__TOTALSEG_DATA_DIR__/s0086/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0086/segmentations/kidney_left.nii.gz	1
s0086_kidney_right	__TOTALSEG_DATA_DIR__/s0086/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0086/segmentations/kidney_right.nii.gz	1
s0086_liver	__TOTALSEG_DATA_DIR__/s0086/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0086/segmentations/liver.nii.gz	1
s0086_pancreas	__TOTALSEG_DATA_DIR__/s0086/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0086/segmentations/pancreas.nii.gz	1
s0086_spleen	__TOTALSEG_DATA_DIR__/s0086/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0086/segmentations/spleen.nii.gz	1
s0088_kidney_left	__TOTALSEG_DATA_DIR__/s0088/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0088/segmentations/kidney_left.nii.gz	1
s0088_kidney_right	__TOTALSEG_DATA_DIR__/s0088/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0088/segmentations/kidney_right.nii.gz	1
s0088_liver	__TOTALSEG_DATA_DIR__/s0088/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0088/segmentations/liver.nii.gz	1
s0088_pancreas	__TOTALSEG_DATA_DIR__/s0088/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0088/segmentations/pancreas.nii.gz	1
s0088_spleen	__TOTALSEG_DATA_DIR__/s0088/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0088/segmentations/spleen.nii.gz	1
s0089_kidney_left	__TOTALSEG_DATA_DIR__/s0089/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0089/segmentations/kidney_left.nii.gz	1
s0089_kidney_right	__TOTALSEG_DATA_DIR__/s0089/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0089/segmentations/kidney_right.nii.gz	1
s0089_liver	__TOTALSEG_DATA_DIR__/s0089/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0089/segmentations/liver.nii.gz	1
s0089_pancreas	__TOTALSEG_DATA_DIR__/s0089/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0089/segmentations/pancreas.nii.gz	1
s0089_spleen	__TOTALSEG_DATA_DIR__/s0089/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0089/segmentations/spleen.nii.gz	1
s0091_kidney_left	__TOTALSEG_DATA_DIR__/s0091/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0091/segmentations/kidney_left.nii.gz	1
s0091_kidney_right	__TOTALSEG_DATA_DIR__/s0091/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0091/segmentations/kidney_right.nii.gz	1
s0091_liver	__TOTALSEG_DATA_DIR__/s0091/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0091/segmentations/liver.nii.gz	1
s0091_pancreas	__TOTALSEG_DATA_DIR__/s0091/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0091/segmentations/pancreas.nii.gz	1
s0091_spleen	__TOTALSEG_DATA_DIR__/s0091/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0091/segmentations/spleen.nii.gz	1
s0092_kidney_left	__TOTALSEG_DATA_DIR__/s0092/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0092/segmentations/kidney_left.nii.gz	1
s0092_kidney_right	__TOTALSEG_DATA_DIR__/s0092/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0092/segmentations/kidney_right.nii.gz	1
s0092_liver	__TOTALSEG_DATA_DIR__/s0092/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0092/segmentations/liver.nii.gz	1
s0092_pancreas	__TOTALSEG_DATA_DIR__/s0092/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0092/segmentations/pancreas.nii.gz	1
s0092_spleen	__TOTALSEG_DATA_DIR__/s0092/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0092/segmentations/spleen.nii.gz	1
s0095_kidney_left	__TOTALSEG_DATA_DIR__/s0095/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0095/segmentations/kidney_left.nii.gz	1
s0095_kidney_right	__TOTALSEG_DATA_DIR__/s0095/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0095/segmentations/kidney_right.nii.gz	1
s0095_liver	__TOTALSEG_DATA_DIR__/s0095/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0095/segmentations/liver.nii.gz	1
s0095_pancreas	__TOTALSEG_DATA_DIR__/s0095/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0095/segmentations/pancreas.nii.gz	1
s0095_spleen	__TOTALSEG_DATA_DIR__/s0095/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0095/segmentations/spleen.nii.gz	1
s0096_kidney_left	__TOTALSEG_DATA_DIR__/s0096/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0096/segmentations/kidney_left.nii.gz	1
s0096_kidney_right	__TOTALSEG_DATA_DIR__/s0096/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0096/segmentations/kidney_right.nii.gz	1
s0096_liver	__TOTALSEG_DATA_DIR__/s0096/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0096/segmentations/liver.nii.gz	1
s0096_pancreas	__TOTALSEG_DATA_DIR__/s0096/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0096/segmentations/pancreas.nii.gz	1
s0096_spleen	__TOTALSEG_DATA_DIR__/s0096/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0096/segmentations/spleen.nii.gz	1
s0098_kidney_left	__TOTALSEG_DATA_DIR__/s0098/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0098/segmentations/kidney_left.nii.gz	1
s0098_kidney_right	__TOTALSEG_DATA_DIR__/s0098/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0098/segmentations/kidney_right.nii.gz	1
s0098_liver	__TOTALSEG_DATA_DIR__/s0098/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0098/segmentations/liver.nii.gz	1
s0098_pancreas	__TOTALSEG_DATA_DIR__/s0098/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0098/segmentations/pancreas.nii.gz	1
s0098_spleen	__TOTALSEG_DATA_DIR__/s0098/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0098/segmentations/spleen.nii.gz	1
s0102_kidney_left	__TOTALSEG_DATA_DIR__/s0102/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0102/segmentations/kidney_left.nii.gz	1
s0102_kidney_right	__TOTALSEG_DATA_DIR__/s0102/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0102/segmentations/kidney_right.nii.gz	1
s0102_liver	__TOTALSEG_DATA_DIR__/s0102/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0102/segmentations/liver.nii.gz	1
s0102_pancreas	__TOTALSEG_DATA_DIR__/s0102/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0102/segmentations/pancreas.nii.gz	1
s0102_spleen	__TOTALSEG_DATA_DIR__/s0102/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0102/segmentations/spleen.nii.gz	1
s0105_kidney_left	__TOTALSEG_DATA_DIR__/s0105/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0105/segmentations/kidney_left.nii.gz	1
s0105_kidney_right	__TOTALSEG_DATA_DIR__/s0105/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0105/segmentations/kidney_right.nii.gz	1
s0105_liver	__TOTALSEG_DATA_DIR__/s0105/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0105/segmentations/liver.nii.gz	1
s0105_pancreas	__TOTALSEG_DATA_DIR__/s0105/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0105/segmentations/pancreas.nii.gz	1
s0105_spleen	__TOTALSEG_DATA_DIR__/s0105/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0105/segmentations/spleen.nii.gz	1
s0106_kidney_left	__TOTALSEG_DATA_DIR__/s0106/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0106/segmentations/kidney_left.nii.gz	1
s0106_kidney_right	__TOTALSEG_DATA_DIR__/s0106/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0106/segmentations/kidney_right.nii.gz	1
s0106_liver	__TOTALSEG_DATA_DIR__/s0106/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0106/segmentations/liver.nii.gz	1
s0106_pancreas	__TOTALSEG_DATA_DIR__/s0106/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0106/segmentations/pancreas.nii.gz	1
s0106_spleen	__TOTALSEG_DATA_DIR__/s0106/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0106/segmentations/spleen.nii.gz	1
s0108_kidney_left	__TOTALSEG_DATA_DIR__/s0108/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0108/segmentations/kidney_left.nii.gz	1
s0108_kidney_right	__TOTALSEG_DATA_DIR__/s0108/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0108/segmentations/kidney_right.nii.gz	1
s0108_liver	__TOTALSEG_DATA_DIR__/s0108/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0108/segmentations/liver.nii.gz	1
s0108_pancreas	__TOTALSEG_DATA_DIR__/s0108/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0108/segmentations/pancreas.nii.gz	1
s0108_spleen	__TOTALSEG_DATA_DIR__/s0108/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0108/segmentations/spleen.nii.gz	1
s0109_kidney_left	__TOTALSEG_DATA_DIR__/s0109/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0109/segmentations/kidney_left.nii.gz	1
s0109_kidney_right	__TOTALSEG_DATA_DIR__/s0109/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0109/segmentations/kidney_right.nii.gz	1
s0109_liver	__TOTALSEG_DATA_DIR__/s0109/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0109/segmentations/liver.nii.gz	1
s0109_pancreas	__TOTALSEG_DATA_DIR__/s0109/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0109/segmentations/pancreas.nii.gz	1
s0109_spleen	__TOTALSEG_DATA_DIR__/s0109/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0109/segmentations/spleen.nii.gz	1
s0111_kidney_left	__TOTALSEG_DATA_DIR__/s0111/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0111/segmentations/kidney_left.nii.gz	1
s0111_kidney_right	__TOTALSEG_DATA_DIR__/s0111/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0111/segmentations/kidney_right.nii.gz	1
s0111_liver	__TOTALSEG_DATA_DIR__/s0111/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0111/segmentations/liver.nii.gz	1
s0111_pancreas	__TOTALSEG_DATA_DIR__/s0111/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0111/segmentations/pancreas.nii.gz	1
s0111_spleen	__TOTALSEG_DATA_DIR__/s0111/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0111/segmentations/spleen.nii.gz	1
s0115_kidney_left	__TOTALSEG_DATA_DIR__/s0115/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0115/segmentations/kidney_left.nii.gz	1
s0115_kidney_right	__TOTALSEG_DATA_DIR__/s0115/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0115/segmentations/kidney_right.nii.gz	1
s0115_liver	__TOTALSEG_DATA_DIR__/s0115/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0115/segmentations/liver.nii.gz	1
s0115_pancreas	__TOTALSEG_DATA_DIR__/s0115/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0115/segmentations/pancreas.nii.gz	1
s0115_spleen	__TOTALSEG_DATA_DIR__/s0115/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0115/segmentations/spleen.nii.gz	1
s0119_kidney_left	__TOTALSEG_DATA_DIR__/s0119/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0119/segmentations/kidney_left.nii.gz	1
s0119_kidney_right	__TOTALSEG_DATA_DIR__/s0119/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0119/segmentations/kidney_right.nii.gz	1
s0119_liver	__TOTALSEG_DATA_DIR__/s0119/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0119/segmentations/liver.nii.gz	1
s0119_pancreas	__TOTALSEG_DATA_DIR__/s0119/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0119/segmentations/pancreas.nii.gz	1
s0119_spleen	__TOTALSEG_DATA_DIR__/s0119/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0119/segmentations/spleen.nii.gz	1
s0120_kidney_left	__TOTALSEG_DATA_DIR__/s0120/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0120/segmentations/kidney_left.nii.gz	1
s0120_kidney_right	__TOTALSEG_DATA_DIR__/s0120/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0120/segmentations/kidney_right.nii.gz	1
s0120_liver	__TOTALSEG_DATA_DIR__/s0120/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0120/segmentations/liver.nii.gz	1
s0120_pancreas	__TOTALSEG_DATA_DIR__/s0120/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0120/segmentations/pancreas.nii.gz	1
s0120_spleen	__TOTALSEG_DATA_DIR__/s0120/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0120/segmentations/spleen.nii.gz	1
s0123_kidney_left	__TOTALSEG_DATA_DIR__/s0123/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0123/segmentations/kidney_left.nii.gz	1
s0123_kidney_right	__TOTALSEG_DATA_DIR__/s0123/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0123/segmentations/kidney_right.nii.gz	1
s0123_liver	__TOTALSEG_DATA_DIR__/s0123/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0123/segmentations/liver.nii.gz	1
s0123_pancreas	__TOTALSEG_DATA_DIR__/s0123/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0123/segmentations/pancreas.nii.gz	1
s0123_spleen	__TOTALSEG_DATA_DIR__/s0123/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0123/segmentations/spleen.nii.gz	1
s0124_kidney_left	__TOTALSEG_DATA_DIR__/s0124/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0124/segmentations/kidney_left.nii.gz	1
s0124_kidney_right	__TOTALSEG_DATA_DIR__/s0124/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0124/segmentations/kidney_right.nii.gz	1
s0124_liver	__TOTALSEG_DATA_DIR__/s0124/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0124/segmentations/liver.nii.gz	1
s0124_pancreas	__TOTALSEG_DATA_DIR__/s0124/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0124/segmentations/pancreas.nii.gz	1
s0124_spleen	__TOTALSEG_DATA_DIR__/s0124/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0124/segmentations/spleen.nii.gz	1
s0128_liver	__TOTALSEG_DATA_DIR__/s0128/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0128/segmentations/liver.nii.gz	1
s0128_pancreas	__TOTALSEG_DATA_DIR__/s0128/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0128/segmentations/pancreas.nii.gz	1
s0128_spleen	__TOTALSEG_DATA_DIR__/s0128/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0128/segmentations/spleen.nii.gz	1
s0129_kidney_right	__TOTALSEG_DATA_DIR__/s0129/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0129/segmentations/kidney_right.nii.gz	1
s0129_liver	__TOTALSEG_DATA_DIR__/s0129/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0129/segmentations/liver.nii.gz	1
s0129_pancreas	__TOTALSEG_DATA_DIR__/s0129/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0129/segmentations/pancreas.nii.gz	1
s0131_kidney_left	__TOTALSEG_DATA_DIR__/s0131/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0131/segmentations/kidney_left.nii.gz	1
s0131_kidney_right	__TOTALSEG_DATA_DIR__/s0131/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0131/segmentations/kidney_right.nii.gz	1
s0131_liver	__TOTALSEG_DATA_DIR__/s0131/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0131/segmentations/liver.nii.gz	1
s0131_pancreas	__TOTALSEG_DATA_DIR__/s0131/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0131/segmentations/pancreas.nii.gz	1
s0131_spleen	__TOTALSEG_DATA_DIR__/s0131/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0131/segmentations/spleen.nii.gz	1
s0132_liver	__TOTALSEG_DATA_DIR__/s0132/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0132/segmentations/liver.nii.gz	1
s0132_pancreas	__TOTALSEG_DATA_DIR__/s0132/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0132/segmentations/pancreas.nii.gz	1
s0132_spleen	__TOTALSEG_DATA_DIR__/s0132/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0132/segmentations/spleen.nii.gz	1
s0133_kidney_left	__TOTALSEG_DATA_DIR__/s0133/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0133/segmentations/kidney_left.nii.gz	1
s0133_kidney_right	__TOTALSEG_DATA_DIR__/s0133/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0133/segmentations/kidney_right.nii.gz	1
s0133_liver	__TOTALSEG_DATA_DIR__/s0133/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0133/segmentations/liver.nii.gz	1
s0133_pancreas	__TOTALSEG_DATA_DIR__/s0133/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0133/segmentations/pancreas.nii.gz	1
s0133_spleen	__TOTALSEG_DATA_DIR__/s0133/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0133/segmentations/spleen.nii.gz	1
s0135_kidney_left	__TOTALSEG_DATA_DIR__/s0135/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0135/segmentations/kidney_left.nii.gz	1
s0135_kidney_right	__TOTALSEG_DATA_DIR__/s0135/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0135/segmentations/kidney_right.nii.gz	1
s0135_liver	__TOTALSEG_DATA_DIR__/s0135/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0135/segmentations/liver.nii.gz	1
s0135_pancreas	__TOTALSEG_DATA_DIR__/s0135/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0135/segmentations/pancreas.nii.gz	1
